"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","from_pagerank","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","to_pagerank","same_community"
192900,202170,1,4,1081289,2,592,180596,4,40,4,9.30598737921992e-07,2.40592551061661e-05,0.333333333333333,1.9724059713839e-09,1.13057994984345e-05,5,9.9760375577862e-07,0.000144352793888279,0.2,2.61428193528755e-08,1.3693979975106e-05,1
192949,247189,1,2,909758,4,54,117405,4.5,89,5,9.22529650102954e-07,2.16540496171577e-05,0.7,6.37247600105154e-09,1.39617449379832e-05,4,8.64936677985805e-07,0,1,1.07751484944212e-09,1.11927044414702e-05,1
193508,216424,1,1,22042,4.5,54,209791,4.5,37,9,5.96308611173392e-07,0.00018765932974236,0.166666666666667,0,2.93835434180188e-05,3,5.96303633039515e-07,0,1,7.61322648372892e-16,9.73365870183174e-06,1
193534,194936,1,2,202892,4,66,107644,3,145,2,1.10056161659295e-06,3.30632555501104e-05,0,1.33425643621122e-06,6.88708022848493e-06,4,1.02859176530005e-06,2.13050983590353e-05,0.5,1.08327576021075e-07,1.28623072985297e-05,1
193559,193561,1,0,56918,4,178,560786,4.5,45,3,0.333333333333333,0,1,0,1.05895745638416e-05,3,0.333333333333333,0,1,0,1.05895745638333e-05,1
194827,200749,1,2,7268,4.5,41,5380,4.5,41,3,8.5046597030513e-07,1.44370331081058e-05,0.333333333333333,5.56857543553669e-11,1.29567065526356e-05,1,8.01276272847391e-07,0,NA,4.01851271739678e-12,5.25950304115813e-06,1
195472,197304,1,0,1635342,4.5,83,1591,4.5,54,5,5.28083479436429e-07,2.88745971845216e-05,0.1,0,1.56219423650564e-05,5,5.28083758308738e-07,3.26676466895338e-09,0.2,0,1.44176507627332e-05,1
195485,221174,1,1,70558,4,448,369698,4.5,231,3,0.024390243902439,1.13003390079102e-08,0,0,1.12819921250193e-05,3,0.0232558139534884,6.66686667133343e-09,0.333333333333333,2.96594790351834e-16,9.82588855928392e-06,1
195909,214792,1,2,1976385,4.5,45,327436,4,98,2,9.35954505123415e-07,0,1,9.47855245364384e-08,7.3645053116907e-06,2,9.35954505123415e-07,0,1,9.47855245362181e-08,7.36450531168603e-06,1
195910,210341,1,1,7975,4,99,550182,3.5,40,6,7.54224600543796e-07,1.42463009065473e-05,0.2,1.28725550973915e-13,1.81773322155368e-05,2,7.15283534816784e-07,0,1,1.55465708617446e-14,6.91499855550161e-06,1
195910,211438,1,1,7975,4,99,201,4.5,517,6,7.54224600543796e-07,1.42463009065473e-05,0.2,1.28725550973915e-13,1.81773322155368e-05,3,7.51585281254486e-07,5.27269058616539e-06,0.666666666666667,8.40134658019758e-14,9.71096578960296e-06,1
195910,212190,1,1,7975,4,99,121895,4.5,165,6,7.54224600543796e-07,1.42463009065473e-05,0.2,1.28725550973915e-13,1.81773322155368e-05,3,7.94692092575271e-07,3.64796646610796e-05,0.333333333333333,1.02088232871825e-12,9.20658760613427e-06,1
195910,230658,1,0,7975,4,99,194051,3.5,59,6,7.54224600543796e-07,1.42463009065473e-05,0.2,1.28725550973915e-13,1.81773322155368e-05,2,7.41451435672415e-07,1.59066564864021e-06,0,2.07224956587348e-14,6.89681270497657e-06,1
196038,228254,1,0,104073,5,45,796944,4,159,2,0.5,2.00006000140003e-10,0,0,1.54550547688456e-05,1,0.333333333333333,0,NA,0,8.15683446133064e-06,1
196078,162580,1,1,1648987,4,42,79703,2.5,35,5,8.63347613102854e-07,1.16104744063623e-07,0.6,9.80109591111231e-10,1.07394101009566e-05,10,9.20721293060984e-07,0.000300012020618387,0.444444444444444,4.35565923169865e-09,1.87148747585596e-05,1
196962,200360,1,1,2753,4,111,381745,4,81,3,1.0205195873427e-06,0.000103483516106298,0,2.39900068984459e-07,1.22017851296063e-05,3,1.10129005116594e-06,0.000118634898341255,0,3.28960846706413e-06,9.99565139602423e-06,1
197304,222620,1,1,1591,4.5,54,538438,4.5,44,5,5.28083758308738e-07,3.26676466895338e-09,0.2,0,1.44176507627332e-05,4,5.28082642821271e-07,4.73823738426912e-10,0.5,1.93434518944516e-16,1.16194978430998e-05,1
197487,197489,1,2,56778,3.5,150,139664,3.5,273,4,9.25319327699989e-07,4.04082770175569e-09,0.666666666666667,1.04660120112628e-08,9.10708873314594e-06,6,9.25380979349198e-07,4.01907956151929e-08,0.466666666666667,1.45987615173126e-08,1.30910625912177e-05,1
197595,241595,1,1,13378,4.5,108,1258963,3,132,5,1.15819294104566e-06,9.38328149656824e-05,0.3,2.3801424559083e-06,1.68974015117479e-05,2,1.06884083142991e-06,2.88736662042114e-05,0,1.72667044664069e-07,8.94596049043712e-06,1
197942,216336,1,2,105050,4,583,182330,4.5,108,6,9.34850283727061e-07,8.66176651792985e-05,0.333333333333333,1.12121946744838e-08,1.71072740648993e-05,3,8.75761803298644e-07,7.21819654445269e-05,0,8.17690125005303e-10,1.25984451674346e-05,1
197984,222696,1,1,414884,3,34,438402,3,51,6,1.01390366090195e-06,8.14785679429418e-05,0.333333333333333,3.06962332434813e-08,1.55532301408562e-05,3,1.00650909431292e-06,1.5997271793478e-05,0.666666666666667,2.6803367828525e-08,8.35465779484578e-06,1
197984,222697,1,1,414884,3,34,369205,4.5,38,6,1.01390366090195e-06,8.14785679429418e-05,0.333333333333333,3.06962332434813e-08,1.55532301408562e-05,6,1.05259612307796e-06,8.71754880714637e-05,0.4,2.91216944309225e-07,1.57915332651445e-05,1
198023,200952,1,3,1252371,4,203,322050,3,1020,3,7.89950564893649e-07,7.21841655105285e-06,0.666666666666667,9.33762731876575e-12,1.1238167666121e-05,3,8.37715984123607e-07,4.33098992883167e-05,0.333333333333333,1.18711839163474e-10,1.08846113580394e-05,1
198526,198527,1,1,560793,4.5,44,18845,4,42,4,0.25,2.00006000140003e-10,0.666666666666667,0,1.29952885727844e-05,3,0.2,0,1,6.07017311983018e-17,9.92293092279912e-06,1
198540,218824,1,2,62699,4.5,50,1782,5,38,4,8.27374170867659e-07,4.33104993063171e-05,0,4.48074303467255e-12,2.1089480972418e-05,1,7.80746174734117e-07,0,NA,3.23482832443223e-13,6.06995089121636e-06,1
198788,254427,1,1,234633,3,67,17378,5,44,5,9.03180006484832e-07,3.17671634132232e-07,0.6,1.44120319689386e-09,1.32696302211084e-05,3,9.01371888013557e-07,0,1,1.26377905106448e-09,8.42786343393865e-06,1
199065,228789,1,1,117826,4,73,443147,3.5,56,3,0.333333333333333,1.00003000070001e-10,0.666666666666667,0,1.25047103892023e-05,2,0.25,0,1,0,8.67443873845144e-06,1
199510,210044,1,0,8664,3.5,44,289384,3,41,2,0.111111111111111,2.00006000140003e-10,0,0,1.03692284590857e-05,2,0.111111111111111,2.00006000140003e-10,0,0,1.03692284590817e-05,1
200477,230572,1,1,670650,4,122,180489,3.5,39,3,1.0421182512422e-06,1.44370331081058e-05,0.333333333333333,1.26485127804084e-06,1.18975134910013e-05,2,1.04211716523289e-06,0,1,1.25870755362526e-06,7.75648214559446e-06,1
200791,218105,1,2,246294,4.5,90,288672,4.5,91,3,0.2,1.00003000070001e-09,0,0,1.89319237188485e-05,1,0.125,0,NA,0,6.95248123824642e-06,1
200956,228180,1,2,411692,4,42,392902,4.5,105,6,0.00198807157057654,1.50604518105422e-07,0.2,0,2.14365143324211e-05,1,0.00176056338028169,0,NA,2.40724499365273e-16,4.62527571500316e-06,1
201562,217389,1,2,199471,4.5,534,826997,4,170,4,6.94488814563153e-07,3.36857438988767e-05,0.333333333333333,5.89484442886873e-15,1.43030616456484e-05,4,6.94488332248774e-07,4.81227770070414e-06,0.666666666666667,6.45386296619777e-15,1.34354537368233e-05,1
201601,232615,1,1,211180,4,46,256614,4.5,52,4,1.28804896646951e-06,0.000349316728879374,0,7.7344436283793e-05,1.22001934950918e-05,4,1.20750488435726e-06,0.000221201745545972,0.333333333333333,6.15318131686917e-06,1.13830532467822e-05,1
201989,242731,1,0,81714,3.5,136,262013,4,51,3,9.43007458245987e-07,1.20822317318962e-05,0.333333333333333,1.42510748696688e-09,1.05801484694172e-05,3,9.18974901876455e-07,4.08514069167264e-07,0.666666666666667,5.20507681870735e-10,1.00989229971452e-05,1
202217,202218,1,3,420375,3.5,46,5459,3.5,837,2,8.67987744013055e-07,0,1,5.71692542193533e-11,9.19867034813672e-06,2,8.67987744013055e-07,0,1,5.71692539119231e-11,9.19867034813287e-06,1
202317,219109,1,0,39611,5,79,20522,4.5,37,5,8.47145332017434e-07,4.3310299300317e-05,0.2,1.13645823989917e-11,1.77155908359609e-05,2,7.98328619202837e-07,0,1,8.83948367493337e-13,8.00015065511536e-06,1
202317,231765,1,0,39611,5,79,39705,3,34,5,8.47145332017434e-07,4.3310299300317e-05,0.2,1.13645823989917e-11,1.77155908359609e-05,1,7.98327981874762e-07,0,NA,8.2037702742143e-13,4.60008662669269e-06,1
202570,208804,1,2,205144,3.5,55,362290,4.5,47,3,8.42551549410172e-07,7.21821654505271e-06,0.333333333333333,3.91699616407974e-12,9.94049951161808e-06,2,7.94250894326507e-07,2.00006000140003e-10,0,5.66734865142709e-13,7.34902122794186e-06,1
203331,210687,1,2,10735,3.5,33,1027574,4,78,5,8.91757573920015e-07,3.79758120200271e-05,0.4,8.93824192695016e-11,1.40272040287779e-05,3,8.40550863413847e-07,2.50021597400711e-05,0.333333333333333,1.30561535190452e-11,8.62565620473707e-06,1
203479,208148,1,1,179143,4.5,97,1294458,4,151,7,9.19704296674533e-07,8.42141930755336e-06,0.571428571428571,2.87699186100045e-09,1.53384068304562e-05,4,9.19703450819318e-07,8.42205265988714e-06,0.5,2.19636016854298e-09,9.84541674903748e-06,1
203546,232103,1,1,5135,4.5,413,392385,4.5,33,4,1.23444293293765e-06,5.84563473228691e-05,0.166666666666667,0.000106000978882812,1.09012988215927e-05,3,1.24472082778914e-06,8.4834760860139e-06,0.333333333333333,0.000105494291443098,8.20792246279403e-06,1
204100,208813,1,1,535793,5,34,215769,4.5,120,7,4.93118287735507e-07,5.77432322854199e-05,0.285714285714286,0,1.97167215962835e-05,3,4.76173016513204e-07,0,1,4.05486172836152e-16,9.06007182654651e-06,1
204100,208815,1,0,535793,5,34,71922,4.5,34,7,4.93118287735507e-07,5.77432322854199e-05,0.285714285714286,0,1.97167215962835e-05,3,4.76173016513204e-07,0,1,4.05634533393383e-16,9.0600718265421e-06,1
204657,205319,1,1,1816164,4,55,13327,4.5,115,2,9.10029894482034e-07,0,1,2.29468578015654e-09,7.94689883871469e-06,3,9.74007632323807e-07,7.21811654205264e-05,0.333333333333333,2.9491797940508e-08,1.04067520726598e-05,1
204844,233922,1,2,29358,3,113,225040,4.5,49,4,7.21691818829373e-07,5.08536493442403e-05,0.5,1.38197580890362e-14,1.28607013859751e-05,4,6.93396645069672e-07,2.0477395524381e-05,0.333333333333333,1.78497689686303e-15,1.28035677519834e-05,1
205199,215518,1,0,937287,5,41,3788,4,120,3,1.16847000537496e-06,0,1,0.000175704657566849,8.74884226197399e-06,3,1.16847000537496e-06,0,1,0.00017570465756685,8.7488422619696e-06,1
206405,227225,1,1,265535,4.5,129,807694,4.5,56,4,7.0007371776248e-07,2.88736662042114e-05,0.333333333333333,6.52726167139018e-15,1.60667044115496e-05,2,6.66398774359374e-07,0,1,4.0901740381261e-16,8.7001928209142e-06,1
206576,229656,1,1,274533,4.5,36,65966,5,60,2,0.166666666666667,6.00018000420009e-10,0,0,1.12566578684386e-05,1,0.111111111111111,0,NA,0,6.37251577866211e-06,1
206576,229657,1,0,274533,4.5,36,236956,3.5,58,2,0.166666666666667,6.00018000420009e-10,0,0,1.12566578684386e-05,3,0.2,8.00024000560012e-10,0.333333333333333,0,1.50055880187966e-05,1
206773,206775,1,0,98201,3.5,129,760438,4.5,50,4,9.69795712533155e-07,1.44371331111059e-05,0.333333333333333,1.27767122640149e-08,1.37510646652835e-05,1,9.0634879201833e-07,0,NA,9.22032235136772e-10,4.51053742595194e-06,1
207110,240314,1,0,534382,3.5,67,96256,3.5,105,8,6.56886070993619e-07,5.53394235050023e-05,0.25,3.47096884860686e-16,2.10101215834241e-05,3,6.89572423722946e-07,8.90123370189361e-05,0.333333333333333,1.89550051165729e-15,8.62522244639795e-06,1
207272,220904,1,2,38080,5,37,18942,4,74,5,0.2,4.6668066699334e-10,0.6,0,1.40874486286974e-05,3,0.142857142857143,0,1,2.9302931250345e-16,8.8020106314235e-06,1
207610,249122,1,2,178721,3,76,52519,4.5,46,5,8.5073801522821e-07,0.000144355430634048,0.1,4.34731683731151e-10,1.68085020048427e-05,4,8.01524820819126e-07,2.16547496381582e-05,0.333333333333333,3.4391417495069e-11,1.49363416420062e-05,1
208710,208711,1,1,380467,3.5,36,1079843,4.5,54,2,0.5,0,1,0,1.05895745638278e-05,2,0.5,0,1,0,1.05895745638207e-05,1
208813,208815,1,0,215769,4.5,120,71922,4.5,34,3,4.76173016513204e-07,0,1,4.05486172836152e-16,9.06007182654651e-06,3,4.76173016513204e-07,0,1,4.05634533393383e-16,9.0600718265421e-06,1
210005,217093,1,0,383422,4,47,272853,4.5,44,4,8.86363737086788e-07,2.16531495901571e-05,0.666666666666667,6.31677556704412e-11,1.072363559298e-05,6,9.46939208396699e-07,0.000144352447211213,0.333333333333333,7.65605299719451e-10,1.53935234500533e-05,1
210341,211438,1,2,550182,3.5,40,201,4.5,517,2,7.15283534816784e-07,0,1,1.55465708617446e-14,6.91499855550161e-06,3,7.51585281254486e-07,5.27269058616539e-06,0.666666666666667,8.40134658019758e-14,9.71096578960296e-06,1
211053,211054,1,0,59818,4.5,56,18509,5,67,5,1.06807709807725e-06,7.24283074824047e-06,0.8,3.91309652905555e-06,1.22284619040295e-05,4,1.06793451852706e-06,0,1,3.66922686695743e-06,9.92076454799758e-06,1
211070,211071,1,1,204517,3.5,41,125412,4.5,70,4,7.73528613210167e-07,0,1,8.97518747120766e-13,1.01247485113949e-05,5,7.73529211557145e-07,1.33337333426669e-10,0.8,9.53306921405053e-13,1.24233693005663e-05,1
211070,224396,1,1,204517,3.5,41,124994,3.5,60,4,7.73528613210167e-07,0,1,8.97518747120766e-13,1.01247485113949e-05,4,7.73528613210167e-07,0,1,8.97518148326825e-13,1.01247485113792e-05,1
211071,224396,1,3,125412,4.5,70,124994,3.5,60,5,7.73529211557145e-07,1.33337333426669e-10,0.8,9.53306921405053e-13,1.24233693005663e-05,4,7.73528613210167e-07,0,1,8.97518148326825e-13,1.01247485113792e-05,1
211312,211314,1,0,2307,4,86,306628,4.5,56,3,7.26097769064605e-07,2.88736662042114e-05,0.333333333333333,1.19616850219269e-13,1.38513259602385e-05,2,6.89937332992044e-07,0,1,9.05750439070133e-15,9.58778876516579e-06,1
211409,48881,1,2,10416,4.5,67,964756,1.5,696,3,1.15163722506101e-06,1.54218042574251e-05,0,5.21202149887022e-06,1.06677344740235e-05,2,1.12264189070857e-06,1.8294196968392e-08,0,2.35482218820633e-06,7.18265578027444e-06,1
211438,212190,1,3,201,4.5,517,121895,4.5,165,3,7.51585281254486e-07,5.27269058616539e-06,0.666666666666667,8.40134658019758e-14,9.71096578960296e-06,3,7.94692092575271e-07,3.64796646610796e-05,0.333333333333333,1.02088232871825e-12,9.20658760613427e-06,1
211572,220691,1,1,10960,4.5,49,419451,4.5,258,3,0.0476190476190476,1.40004200098002e-09,0.333333333333333,0,1.40342266304351e-05,2,0.0454545454545455,0,1,0,9.31965649496945e-06,1
212076,231403,1,1,42436,4.5,64,875720,4.5,44,6,9.39059719502862e-07,7.21816321011934e-05,0.4,2.23493369520127e-09,1.66290360776339e-05,4,8.79449464635138e-07,6.66686667133343e-11,0.833333333333333,2.04496362730114e-10,1.12268814241286e-05,1
212192,235647,1,0,1935,5,40,102525,5,126,4,1.19720333301408e-06,0.000278092207480541,0.166666666666667,3.75575227037234e-05,1.34933843890662e-05,3,1.10594511857944e-06,0.000173217996505252,0.333333333333333,2.9385677265044e-06,1.07787465470489e-05,1
212298,225766,1,1,170330,3.5,44,195839,4.5,42,3,1.00603722941371e-06,1.72889078200624e-07,0.666666666666667,5.45084788748862e-08,9.05261443694348e-06,3,1.07442775977514e-06,1.34795665460002e-05,0.333333333333333,2.52037353307092e-07,8.99289165947959e-06,1
212471,229667,1,1,11329,4.5,47,609907,3,56,4,0.125,2.40007200168004e-09,0.166666666666667,0,1.94671676271036e-05,2,0.0909090909090909,1.00003000070001e-09,0,0,1.10769159486835e-05,1
212550,212718,1,1,625059,4.5,2166,444,4,105,3,8.90991629133644e-07,1.52500017602194e-05,0,1.59725344539775e-10,1.17527939827203e-05,2,8.48880581177601e-07,2.70008100189004e-09,0,2.36503934285777e-11,8.39288441084612e-06,1
212637,212639,1,0,43687,3,232,9994,4.5,216,4,9.90649261619573e-07,3.60900826952628e-05,0.666666666666667,2.28584099577214e-08,1.18605852261303e-05,4,9.24544245913977e-07,2.16546496351581e-05,0.666666666666667,3.59655753092607e-09,1.24684229599694e-05,1
212823,222480,1,1,362715,4,55,241244,5,44,3,1.0947578614562e-06,4.33098992883167e-05,0.333333333333333,4.87217366198468e-07,1.13532754381763e-05,2,1.01458671317532e-06,2.88736662042114e-05,0,3.53451036208658e-08,9.42587261284721e-06,1
213282,219784,1,1,332843,4.5,56,1229,4.5,589,2,8.52401556144281e-07,4.33098992883167e-05,0,9.75532506345549e-11,9.92950444085763e-06,4,9.08282537632416e-07,8.66177985166319e-05,0.166666666666667,1.34469354912088e-09,1.73644535370717e-05,1
213305,218034,1,1,290189,4.5,39,13717,4,44,5,9.16486958848819e-07,4.57138380726767e-05,0.4,5.01128706189179e-10,1.40881456669436e-05,4,8.5962496282122e-07,9.62518875373874e-06,0.5,7.66661964038695e-11,1.1764180858046e-05,1
213478,236391,1,1,646073,4.5,39,307578,4.5,36,1,0.333333333333333,0,NA,0,8.15683446134283e-06,2,0.5,2.00006000140003e-10,0,0,1.54550547688456e-05,1
213499,234567,1,3,473754,3,108,19817,3.5,122,4,1.04271046328669e-06,2.53941358290052e-05,0.333333333333333,2.35037793619639e-08,1.04916202876315e-05,4,1.02736911317498e-06,0.000115485064528839,0.333333333333333,1.3282424149942e-08,1.148556934643e-05,1
213532,219234,1,3,280442,4,41,593038,4.5,79,3,9.5028941064001e-07,1.07859502013845e-05,0,5.2309054635505e-10,9.84008157106668e-06,3,9.86152447334529e-07,1.98926029072181e-05,0,5.71660474975365e-09,8.79310287281505e-06,1
214046,216044,1,1,153360,3.5,157,582537,5,37,4,0.0232558139534884,2.66674666853337e-10,0.5,3.04785459732945e-16,1.23585312352886e-05,3,0.0227272727272727,6.66686667133343e-11,0.666666666666667,5.27475982743267e-16,9.44669727162562e-06,1
214048,224551,1,1,513643,4,96,1618,4.5,82,2,0.0222222222222222,0,1,5.87300886278953e-16,6.87477358480869e-06,3,0.027027027027027,8.00024000560012e-10,0.666666666666667,8.59386870190095e-16,9.67747227040449e-06,1
214071,230788,1,1,37717,4.5,34,2998,4.5,66,4,0.25,0,1,1.46814895324458e-16,1.05895745638397e-05,4,0.25,0,1,1.46681572476237e-16,1.0589574563829e-05,1
214149,225720,1,1,1936231,4.5,41,514975,4.5,68,2,0.5,2.00006000140003e-10,0,0,1.54550547688496e-05,1,0.333333333333333,0,NA,0,8.15683446133302e-06,1
215009,225107,1,1,788859,4,427,23326,3.5,120,3,0.0344827586206897,3.60010800252005e-09,0.333333333333333,0,1.18926265610145e-05,2,0.0263157894736842,0,1,0,8.62263253947321e-06,1
215009,225110,1,3,788859,4,427,242771,4,89,3,0.0344827586206897,3.60010800252005e-09,0.333333333333333,0,1.18926265610145e-05,2,0.0263157894736842,0,1,0,8.62263253946902e-06,1
215017,215336,1,3,8907,4.5,188,259682,4.5,33,2,9.48557812701569e-07,2.87444227883833e-05,0,2.07961972154402e-09,7.63628649643149e-06,3,9.40717842971615e-07,5.38108275132939e-05,0,1.43249831652111e-09,1.10719333090961e-05,1
215703,222386,1,0,346886,4,33,48022,4,46,2,0.5,0,1,0,1.05895745638278e-05,2,0.5,0,1,0,1.05895745638207e-05,1
216200,216201,1,1,68670,4.5,35,445,5,2422,2,0.25,0,1,0,1.04170838890507e-05,3,0.333333333333333,4.00012000280006e-10,0.333333333333333,0,1.55343072410328e-05,1
216201,216202,1,1,445,5,2422,310372,3.5,80,3,0.333333333333333,4.00012000280006e-10,0.333333333333333,0,1.55343072410328e-05,1,0.2,0,NA,0,5.98982323620005e-06,1
216377,231868,1,2,154457,4,541,484527,3.5,114,2,7.70595315705195e-07,1.44370331081058e-05,0,1.01629056215981e-12,1.1285909707972e-05,2,8.15982152838353e-07,2.88736662042114e-05,0,1.40179568428875e-11,1.00476891400009e-05,1
216480,218775,1,1,641174,3.5,40,515100,5,360,3,1.11061256946882e-06,1.44370331081058e-05,0.333333333333333,4.23091715007147e-06,1.2191581512044e-05,3,1.20682726319334e-06,0.000160500334789702,0.333333333333333,5.40918728925282e-05,1.06278570407281e-05,1
217138,217139,1,1,71360,5,64,268133,4.5,33,3,7.69861463429656e-07,7.21841655105285e-06,0.666666666666667,1.77165333736062e-12,1.09797472334519e-05,3,8.15158691018174e-07,4.33098992883167e-05,0.333333333333333,2.25268891021687e-11,1.04506170431847e-05,1
217267,217269,1,3,10438,4,54,1396344,4.5,44,1,9.20199388803566e-07,0,NA,2.5676963660918e-09,5.28636264680596e-06,2,9.85670324817799e-07,1.44370331081058e-05,0,3.55808828071909e-08,8.70100344053483e-06,1
217429,232008,1,1,269208,3,71,9507,3.5,41,3,7.92548773451518e-07,2.88736662042114e-05,0.333333333333333,6.60887893131654e-13,1.26905698799746e-05,2,7.49662277144147e-07,0,1,5.11263880085001e-14,9.01582200098708e-06,1
218034,235471,1,1,13717,4,44,278106,3.5,74,4,8.5962496282122e-07,9.62518875373874e-06,0.5,7.66661964038695e-11,1.1764180858046e-05,2,8.0940266892436e-07,0,1,8.79279701836457e-12,6.65940960807344e-06,1
218148,226496,1,4,269847,4,33,166179,4.5,107,3,8.03648564482752e-07,2.4274450694833e-05,0,2.65298770537875e-12,1.29100824623086e-05,3,7.59593283372351e-07,1.58967017301804e-05,0,2.88680486077591e-13,1.36369043887676e-05,1
218614,222566,1,1,79576,5,40,110768,3.5,530,3,1.09414697019762e-06,8.20812298004683e-06,0.333333333333333,5.6169153955027e-07,9.49346811994926e-06,4,1.08574803696755e-06,4.90247159846015e-06,0.5,5.75492316592647e-07,1.24546540094485e-05,1
219144,228273,1,1,1306348,4.5,34,73680,4,119,3,1.04995584935653e-06,0.000129921697624944,0,2.43749965962558e-08,1.19113606507349e-05,5,1.13603315399157e-06,0.000708091059010115,0.1,3.34230662551252e-07,1.57445796961522e-05,1
219449,224869,1,1,586597,4.5,225,146819,4,40,6,7.6602642178334e-07,1.44371664454393e-05,0.533333333333333,2.28547649507007e-13,1.68183409382022e-05,6,8.10739378098038e-07,0.000193987984546631,0.533333333333333,2.29359745388873e-12,1.61234089332383e-05,1
